"id","titulo_projeto","motor","categorias"
"CNPQ-313775/2022-2","Pesquisa e Desenvolvimento em Luz Síncrotron, Biociências, Nanotecnologia e Bioetanol","Pesquisa e Desenvolvimento em Luz Sincrotron, Biociencias, Nanotecnologia e Bioetanol Biologia Geral Biologia Geral","3.4"
"CNPQ-314249/2018-4","Citogenômica de espécies de Piper produtoras de óleo essencial com alto valor comercial","Citogenomica de especies de Piper produtoras de oleo essencial com alto valor comercial Agronomia Melhoramento Vegetal","2.1"
"CNPQ-314289/2018-6","Estudo das transformações de fases e da evolução microestrutural de ligas multicomponentes","Estudo das transformacoes de fases e da evolucao microestrutural de ligas multicomponentes Engenharia de Materiais e Metalurgica Transformacao de Fases","2.1"
"CNPQ-314341/2020-0","Monitorando a exposição comunitária a drogas, fármacos e surtos epidêmicos via análise de esgotos","Monitorando a exposicao comunitaria a drogas, farmacos e surtos epidemicos via analise de esgotos Quimica Analise de Tracos e Quimica Ambiental","2.1"
"CNPQ-314613/2018-8","Avaliação pré-clínica e clínica de fio de sutura com óleo essencial cicatrizante e antimicrobiano","Avaliacao pre-clinica e clinica de fio de sutura com oleo essencial cicatrizante e antimicrobiano Tecnologias Medicas e da Saude Tecnologias Medicas e da Saude","2.1"
"CNPQ-314714/2018-9","APLICAÇÃO DE REVESTIMENTOS AVANÇADOS EM PALHETAS DE TURBINA POR LASER CLADDING","APLICACAO DE REVESTIMENTOS AVANCADOS EM PALHETAS DE TURBINA POR LASER CLADDING Tecnologias nas areas Aeronautica e Aeroespacial Tecnologias nas areas Aeronautica e Aeroespacial","1.3"
"CNPQ-314757/2018-0","PROJETO E DESENVOLVIMENTO DE DISPOSITIVO AERODINÂMICO PARA PREVENÇÃO OU AUXILIO NA RECUPERAÇÃO  DA M","PROJETO E DESENVOLVIMENTO DE DISPOSITIVO AERODINAMICO PARA PREVENCAO OU AUXILIO NA RECUPERACAO  DA M Tecnologias nas areas Aeronautica e Aeroespacial Tecnologias nas areas Aeronautica e Aeroespacial","1.3"
"CNPQ-315019/2018-2","Composição das estruturas de parede na microencapsulação de óleos por spray drying","Composicao das estruturas de parede na microencapsulacao de oleos por spray drying Desenvolvimento Tecnologico e Industrial Desenvolvimento Tecnologico e Industrial","2.1"
"CNPQ-315031/2021-2","Produtos micro e nano estruturados a partir de biomassa lignocelulósica no contexto de biorrefinaria","Produtos micro e nano estruturados a partir de biomassa lignocelulosica no contexto de biorrefinaria Recursos Florestais e Engenharia Florestal Tecnologia e Utilizacao de Produtos Florestais","3.4"
"CNPQ-315060/2018-2","Medição, dinâmica e estabilidade de escoamentos multifásicos em sistemas de produção de petróleo","Medicao, dinamica e estabilidade de escoamentos multifasicos em sistemas de producao de petroleo Energia Energia","2.1"
"CNPQ-315096/2021-7","Processos biotecnológicos avançados para o tratamento de águas residuárias e bioenergia","Processos biotecnologicos avancados para o tratamento de aguas residuarias e bioenergia Ciencias Ambientais Ciencias Ambientais","3.4"
"CNPQ-315168/2018-8","Desenvolvimento de um motor-gerador diesel-etanol com autoignição controlada (CAI-HCCI)","Desenvolvimento de um motor-gerador diesel-etanol com autoignicao controlada (CAI-HCCI) Energia Energia","3.4"
"CNPQ-315463/2018-0","Desenvolvimento e Implementação de Controladores Aplicados à Elevação Artificial de Petróleo","Desenvolvimento e Implementacao de Controladores Aplicados a Elevacao Artificial de Petroleo Energia Energia","2.1"
"CNPQ-315879/2021-1","Novos eletrolisadores para remover contaminantes e simultaneamente produzir hidrogênio","Novos eletrolisadores para remover contaminantes e simultaneamente produzir hidrogenio Engenharia Quimica Tecnologia Quimica","5.1"
"CNPQ-316031/2021-6","Restingas e dunas do meio norte do Brasil: padrões florísticos, estruturais e status de conservação","Restingas e dunas do meio norte do Brasil: padroes floristicos, estruturais e status de conservacao  Ciencias Ambientais Ciencias Ambientais","2.1"
"CNPQ-316290/2020-3","Mudanças climáticas e a ecofisiologia do eucalipto","Mudancas climaticas e a ecofisiologia do eucalipto Recursos Florestais e Engenharia Florestal Silvicultura","7.1"
"CNPQ-317523/2021-0","Correlação entre rota de processamento de ligas de alumínio com resistência a corrosão e a evolução","Correlacao entre rota de processamento de ligas de aluminio com resistencia a corrosao e a evolucao  Engenharia Mecanica Processos de Fabricacao","2.1"
"CNPQ-350222/2022-3","Desenvolvimento de QLED?s (diodos quânticos emissores de luz) integrados a um sistema  inteligente de ajuste de potência de acordo com a iluminação natural do","Desenvolvimento de QLED?s (diodos quanticos emissores de luz) integrados a um sistema  inteligente de ajuste de potencia de acordo com a iluminacao natural do  Engenharia Quimica Processos Bioquimicos","1.2"
"CNPQ-350252/2021-1","Desenvolvimento e aplicação de kit modular para eletrificação veicular (KEV)","Desenvolvimento e aplicacao de kit modular para eletrificacao veicular (KEV) Engenharia Eletrica Eletronica Industrial, Sistemas e Controles Eletronicos","1.3"
"CNPQ-350547/2021-1","BioClineX ? Produto para remediação de contaminação ambiental com derivados do petróleo","BioClineX ? Produto para remediacao de contaminacao ambiental com derivados do petroleo Biotecnologia Tratamento Biologico de Residuos","2.1"
"CNPQ-350547/2021-1","BioClineX  Produto para remediação de contaminação ambiental com derivados do petróleo","BioClineX  Produto para remediacao de contaminacao ambiental com derivados do petroleo Biotecnologia Tratamento Biologico de Residuos","2.1"
"CNPQ-350618/2021-6","BioClineX ? Produto para remediação de contaminação ambiental com derivados do petróleo","BioClineX ? Produto para remediacao de contaminacao ambiental com derivados do petroleo Biotecnologia Tratamento Biologico de Residuos","2.1"
"CNPQ-350618/2021-6","BioClineX  Produto para remediação de contaminação ambiental com derivados do petróleo","BioClineX  Produto para remediacao de contaminacao ambiental com derivados do petroleo Biotecnologia Tratamento Biologico de Residuos","2.1"
"CNPQ-350676/2021-6","Desenvolvimento de algoritmos inteligentes para predição de falhas e estimativa de vida útil de transformadores industriais","Desenvolvimento de algoritmos inteligentes para predicao de falhas e estimativa de vida util de transformadores industriais Engenharia Eletrica Eletronica Industrial, Sistemas e Controles Eletronicos","6.2"
"CNPQ-370107/2022-5","Avaliação de impactos climáticos e plano de ação climática: desenvolvimento de ferramentas para atender a municípios de pequeno porte","Avaliacao de impactos climaticos e plano de acao climatica: desenvolvimento de ferramentas para atender a municipios de pequeno porte Arquitetura e Urbanismo Adequacao Ambiental","7.1"
"CNPQ-370241/2020-7","Instituto Tecnológico de Semicondutores Unisinos - Itt CHIP","Instituto Tecnologico de Semicondutores Unisinos - Itt CHIP Engenharia Eletrica Materiais Eletricos","6.2"
"CNPQ-370254/2022-8","Secas e mudanças climáticas no vale do Jequitinhonha mineiro: história, consequências e ações públicas para a segurança hídrica","Secas e mudancas climaticas no vale do Jequitinhonha mineiro: historia, consequencias e acoes publicas para a seguranca hidrica Planejamento Urbano e Regional Aspectos Fisico-Ambientais do Planejamento Urbano e Regional","7.1"
"CNPQ-370753/2022-4","ATIVOS BIOTECNOLOGICOS APLICADOS À SECA E PRAGAS DE CULTURAS RELEVANTES AO AGRONEGÓCIO","ATIVOS BIOTECNOLOGICOS APLICADOS A SECA E PRAGAS DE CULTURAS RELEVANTES AO AGRONEGOCIO  Bioquimica Biologia Molecular","1.3"
"CNPQ-370882/2021-0","Avaliação de impactos climáticos e plano de ação climática: desenvolvimento de ferramentas para atender a municípios de pequeno porte","Avaliacao de impactos climaticos e plano de acao climatica: desenvolvimento de ferramentas para atender a municipios de pequeno porte Arquitetura e Urbanismo Adequacao Ambiental","7.1"
"CNPQ-371579/2021-0","Instituto Tecnológico de Semicondutores Unisinos - Itt CHIP","Instituto Tecnologico de Semicondutores Unisinos - Itt CHIP Engenharia Eletrica Materiais Eletricos","6.2"
"CNPQ-371580/2021-8","Instituto Tecnológico de Semicondutores Unisinos - Itt CHIP","Instituto Tecnologico de Semicondutores Unisinos - Itt CHIP Engenharia Eletrica Materiais Eletricos","6.2"
"CNPQ-371660/2022-0","INCT de Geofísica do Petróleo","INCT de Geofisica do Petroleo Geociencias Geofisica","2.1"
"CNPQ-372521/2021-5","Avaliação de impactos climáticos e plano de ação climática: desenvolvimento de ferramentas para atender a municípios de pequeno porte","Avaliacao de impactos climaticos e plano de acao climatica: desenvolvimento de ferramentas para atender a municipios de pequeno porte Arquitetura e Urbanismo Adequacao Ambiental","7.1"
"CNPQ-372527/2021-3","INCT de Geofísica do Petróleo","INCT de Geofisica do Petroleo Geociencias Geofisica","2.1"
"CNPQ-372680/2021-6","INCT de Geofísica do Petróleo","INCT de Geofisica do Petroleo Geociencias Geofisica","2.1"
"CNPQ-380101/2021-1","Vulnerabilidade socioambiental e análise integrada de risco aos extremos climáticos nos municípios amazônicos: cenários futuros CMIP5/CMIP6","Vulnerabilidade socioambiental e analise integrada de risco aos extremos climaticos nos municipios amazonicos: cenarios futuros CMIP5/CMIP6 Ciencias Ambientais Ciencias Ambientais","7.1"
"CNPQ-380228/2022-0","Inter-relação entre mudanças climáticas, qualidade do ar, queimadas, serviços ecossistêmicos e saúde da população brasileira","Inter-relacao entre mudancas climaticas, qualidade do ar, queimadas, servicos ecossistemicos e saude da populacao brasileira Ciencias Ambientais Ciencias Ambientais","7.1"
"CNPQ-380250/2021-7","Análise do passado para pensar o futuro: as variações do nível relativo do mar no território do Geoparque Costões e Lagunas do RJ","Analise do passado para pensar o futuro: as variacoes do nivel relativo do mar no territorio do Geoparque Costoes e Lagunas do RJ Geociencias Geologia","3.3"
"CNPQ-380252/2021-0","Análise do passado para pensar o futuro: as variações do nível relativo do mar no território do Geoparque Costões e Lagunas do RJ","Analise do passado para pensar o futuro: as variacoes do nivel relativo do mar no territorio do Geoparque Costoes e Lagunas do RJ Geociencias Geologia","3.3"
"CNPQ-380270/2021-8","Desenvolvimento de cultivares de sorgo granífero, forrageiro e bioenergia de alta produtividade e qualidade, para os principais sistemas de produção do Brasil","Desenvolvimento de cultivares de sorgo granifero, forrageiro e bioenergia de alta produtividade e qualidade, para os principais sistemas de producao do Brasil Agronomia Melhoramento Vegetal","3.4"
"CNPQ-380305/2022-4","Paisagens funcionais em tempo de mudanças climáticas: Co-criação de soluções para o desenvolvimento urbano sustentável em regiões serranas na Mata","Paisagens funcionais em tempo de mudancas climaticas: Co-criacao de solucoes para o desenvolvimento urbano sustentavel em regioes serranas na Mata  Ciencias Ambientais Ciencias Ambientais","7.1"
"CNPQ-380306/2022-0","Paisagens funcionais em tempo de mudanças climáticas: Co-criação de soluções para o desenvolvimento urbano sustentável em regiões serranas na Mata","Paisagens funcionais em tempo de mudancas climaticas: Co-criacao de solucoes para o desenvolvimento urbano sustentavel em regioes serranas na Mata  Ciencias Ambientais Ciencias Ambientais","7.1"
"CNPQ-380393/2021-2","Variabilidade química e climática nos registros dos testemunho de gelo da geleira da Ilha Pine  Manto de Gelo da Antártica Ocidental","Variabilidade quimica e climatica nos registros dos testemunho de gelo da geleira da Ilha Pine  Manto de Gelo da Antartica Ocidental Geociencias Quimica da Atmosfera","7.1"
"CNPQ-380393/2021-2","Variabilidade química e climática nos registros dos testemunho de gelo da geleira da Ilha Pine ? Manto de Gelo da Antártica Ocidental","Variabilidade quimica e climatica nos registros dos testemunho de gelo da geleira da Ilha Pine ? Manto de Gelo da Antartica Ocidental Geociencias Quimica da Atmosfera","7.1"
"CNPQ-380458/2022-5","INCT de Geofísica do Petróleo","INCT de Geofisica do Petroleo Geociencias Geofisica","2.1"
"CNPQ-380606/2021-6","Estudo de trincas por corrosão sob tensão em arames de armadura de tração de risers flexíveis para produção de petróleo e gás","Estudo de trincas por corrosao sob tensao em arames de armadura de tracao de risers flexiveis para producao de petroleo e gas Engenharia de Materiais e Metalurgica Propriedades Mecanicas dos Metais e Ligas","2.1"
"CNPQ-380607/2021-2","Estudo de trincas por corrosão sob tensão em arames de armadura de tração de risers flexíveis para produção de petróleo e gás","Estudo de trincas por corrosao sob tensao em arames de armadura de tracao de risers flexiveis para producao de petroleo e gas Engenharia de Materiais e Metalurgica Propriedades Mecanicas dos Metais e Ligas","2.1"
"CNPQ-380819/2022-8","CiAdapta 2: uma abordagem interdisciplinar para desenvolvimento de índices e indicadores de vulnerabilidade aos riscos climáticos e de adaptação urbana no","CiAdapta 2: uma abordagem interdisciplinar para desenvolvimento de indices e indicadores de vulnerabilidade aos riscos climaticos e de adaptacao urbana no  Ciencias Ambientais Ciencias Ambientais","7.1"
"CNPQ-380825/2021-0","Convertido de: Desenvolvimento de sistemas de produção de cana-de-açúcar no Cerrado - Fase 3","Convertido de: Desenvolvimento de sistemas de producao de cana-de-acucar no Cerrado - Fase 3 Agronomia Fertilidade do Solo e Adubacao","3.4"
"CNPQ-380850/2022-2","CiAdapta 2: uma abordagem interdisciplinar para desenvolvimento de índices e indicadores de vulnerabilidade aos riscos climáticos e de adaptação urbana no","CiAdapta 2: uma abordagem interdisciplinar para desenvolvimento de indices e indicadores de vulnerabilidade aos riscos climaticos e de adaptacao urbana no  Ciencias Ambientais Ciencias Ambientais","7.1"
"CNPQ-380869/2021-7","Análises dos impactos ambientais e econômico no setor portuário costeiro decorrentes das mudanças do clima: estudos de caso - portos de São Francisco do","Analises dos impactos ambientais e economico no setor portuario costeiro decorrentes das mudancas do clima: estudos de caso - portos de Sao Francisco do  Oceanografia Oceanografia Geologica","7.1"
"CNPQ-380869/2021-7","Análises dos impactos ambientais e econômico no setor portuário costeiro decorrentes das mudanças do clima: estudos de caso - portos de São Francisco do","Analises dos impactos ambientais e economico no setor portuario costeiro decorrentes das mudancas do clima: estudos de caso - portos de Sao Francisco do Oceanografia Oceanografia Geologica","7.1"
"CNPQ-380949/2021-0","Paisagens funcionais em tempo de mudanças climáticas: Co-criação de soluções para o desenvolvimento urbano sustentável em regiões serranas na Mata","Paisagens funcionais em tempo de mudancas climaticas: Co-criacao de solucoes para o desenvolvimento urbano sustentavel em regioes serranas na Mata  Ciencias Ambientais Ciencias Ambientais","7.1"
"CNPQ-380949/2021-0","Paisagens funcionais em tempo de mudanças climáticas: Co-criação de soluções para o desenvolvimento urbano sustentável em regiões serranas na Mata","Paisagens funcionais em tempo de mudancas climaticas: Co-criacao de solucoes para o desenvolvimento urbano sustentavel em regioes serranas na Mata Ciencias Ambientais Ciencias Ambientais","7.1"
"CNPQ-380975/2021-1","Inter-relação entre mudanças climáticas, qualidade do ar, queimadas, serviços ecossistêmicos e saúde da população brasileira","Inter-relacao entre mudancas climaticas, qualidade do ar, queimadas, servicos ecossistemicos e saude da populacao brasileira Ciencias Ambientais Ciencias Ambientais","7.1"
"CNPQ-381051/2021-8","Análises dos impactos ambientais e econômico no setor portuário costeiro decorrentes das mudanças do clima: estudos de caso - portos de São Francisco do","Analises dos impactos ambientais e economico no setor portuario costeiro decorrentes das mudancas do clima: estudos de caso - portos de Sao Francisco do  Oceanografia Oceanografia Geologica","7.1"
